type,_id,discipline,city,gender,country,year,sport,medal,event
olympics,59f308051f0d6766995d4154,Figure skating,Cortina d'Ampezzo,M,USA,1956,Skating,Gold,individual
olympics,59f308051f0d6766995d4155,Nordic Combined,Squaw Valley,M,EUA,1960,Skiing,Gold,individual
olympics,59f308051f0d6766995d4156,Cross Country S,Cortina d'Ampezzo,W,URS,1956,Skiing,Silver,3x5km relay
olympics,59f308051f0d6766995d4157,Cross Country S,Squaw Valley,M,FIN,1960,Skiing,Bronze,15km
olympics,59f308051f0d6766995d4158,Cross Country S,Squaw Valley,M,FIN,1960,Skiing,Silver,50km
olympics,59f308051f0d6766995d4159,Alpine Skiing,Squaw Valley,W,ITA,1960,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d415a,Alpine Skiing,Squaw Valley,M,SUI,1960,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d415b,Cross Country S,Squaw Valley,M,SWE,1960,Skiing,Bronze,50km
olympics,59f308051f0d6766995d415c,Speed skating,Squaw Valley,M,NOR,1960,Skating,Silver,5000m
olympics,59f308051f0d6766995d415d,Alpine Skiing,Squaw Valley,M,FRA,1960,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d415e,Speed skating,Squaw Valley,W,URS,1960,Skating,Bronze,1000m
olympics,59f308051f0d6766995d415f,Biathlon,Squaw Valley,M,URS,1960,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d4160,Ice Hockey,Squaw Valley,M,CAN,1960,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d4161,Cross Country S,Squaw Valley,M,URS,1960,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d4162,Speed skating,Squaw Valley,W,FIN,1960,Skating,Bronze,3000m
olympics,59f308051f0d6766995d4163,Nordic Combined,Squaw Valley,M,URS,1960,Skiing,Bronze,individual
olympics,59f308051f0d6766995d4164,Speed skating,Squaw Valley,M,URS,1960,Skating,Gold,500m
olympics,59f308051f0d6766995d4165,Speed skating,Squaw Valley,W,URS,1960,Skating,Gold,1000m
olympics,59f308051f0d6766995d4166,Cross Country S,Squaw Valley,M,NOR,1960,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d4167,Cross Country S,Squaw Valley,W,URS,1960,Skiing,Gold,10km
olympics,59f308051f0d6766995d4168,Figure skating,Squaw Valley,X,USA,1960,Skating,Bronze,pairs
olympics,59f308051f0d6766995d4169,Figure skating,Squaw Valley,W,USA,1960,Skating,Bronze,individual
olympics,59f308051f0d6766995d416a,Ice Hockey,Squaw Valley,M,USA,1960,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d416b,Figure skating,Squaw Valley,M,USA,1960,Skating,Gold,individual
olympics,59f308051f0d6766995d416c,Cross Country S,Squaw Valley,M,NOR,1960,Skiing,Gold,15km
olympics,59f308051f0d6766995d416d,Figure skating,Squaw Valley,W,USA,1960,Skating,Gold,individual
olympics,59f308051f0d6766995d416e,Speed skating,Squaw Valley,M,URS,1960,Skating,Gold,5000m
olympics,59f308051f0d6766995d416f,Cross Country S,Squaw Valley,M,SWE,1960,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d4170,Ice Hockey,Squaw Valley,M,URS,1960,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d4171,Alpine Skiing,Innsbruck,W,AUT,1964,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d4172,Luge,Innsbruck,X,AUT,1964,Luge,Gold,doubles
olympics,59f308051f0d6766995d4173,Alpine Skiing,Innsbruck,M,AUT,1964,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d4174,Alpine Skiing,Innsbruck,M,AUT,1964,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d4175,Alpine Skiing,Innsbruck,W,AUT,1964,Skiing,Gold,downhill
olympics,59f308051f0d6766995d4176,Alpine Skiing,Innsbruck,W,AUT,1964,Skiing,Silver,downhill
olympics,59f308051f0d6766995d4177,Cross Country S,Squaw Valley,M,URS,1960,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d4178,Alpine Skiing,Squaw Valley,W,USA,1960,Skiing,Silver,slalom
olympics,59f308051f0d6766995d4179,Cross Country S,Squaw Valley,W,SWE,1960,Skiing,Gold,3x5km relay
olympics,59f308051f0d6766995d417a,Alpine Skiing,Innsbruck,M,FRA,1964,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d417b,Ski Jumping,Innsbruck,M,FIN,1964,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d417c,Alpine Skiing,Innsbruck,W,FRA,1964,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d417d,Speed skating,Squaw Valley,M,URS,1960,Skating,Bronze,1500m
olympics,59f308051f0d6766995d417e,Cross Country S,Innsbruck,W,FIN,1964,Skiing,Bronze,3x5km relay
olympics,59f308051f0d6766995d417f,Bobsleigh,Innsbruck,M,GBR,1964,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d4180,Alpine Skiing,Innsbruck,W,FRA,1964,Skiing,Gold,slalom
olympics,59f308051f0d6766995d4181,Cross Country S,Innsbruck,M,FIN,1964,Skiing,Bronze,50km
olympics,59f308051f0d6766995d4182,Luge,Innsbruck,X,ITA,1964,Luge,Bronze,doubles
olympics,59f308051f0d6766995d4183,Speed skating,Squaw Valley,M,USA,1960,Skating,Silver,500m
olympics,59f308051f0d6766995d4184,Alpine Skiing,Innsbruck,W,FRA,1964,Skiing,Silver,slalom
olympics,59f308051f0d6766995d4185,Figure skating,Innsbruck,M,FRA,1964,Skating,Silver,individual
olympics,59f308051f0d6766995d4186,Bobsleigh,Innsbruck,M,ITA,1964,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d4187,Speed skating,Innsbruck,M,NOR,1964,Skating,Bronze,5000m
olympics,59f308051f0d6766995d4188,Luge,Innsbruck,M,EUA,1964,Luge,Bronze,singles
olympics,59f308051f0d6766995d4189,Alpine Skiing,Innsbruck,M,AUT,1964,Skiing,Gold,downhill
olympics,59f308051f0d6766995d418a,Ski Jumping,Innsbruck,M,NOR,1964,Skiing,Bronze,K120 individual (90m)
olympics,59f308051f0d6766995d418b,Speed skating,Squaw Valley,M,NOR,1960,Skating,Gold,10000m
olympics,59f308051f0d6766995d418c,Speed skating,Innsbruck,M,NED,1964,Skating,Silver,1500m
olympics,59f308051f0d6766995d418d,Ski Jumping,Innsbruck,M,NOR,1964,Skiing,Bronze,K90 individual (70m)
olympics,59f308051f0d6766995d418e,Biathlon,Innsbruck,M,NOR,1964,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d418f,Cross Country S,Innsbruck,M,NOR,1964,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d4190,Speed skating,Innsbruck,M,NOR,1964,Skating,Silver,500m
olympics,59f308051f0d6766995d4191,Luge,Innsbruck,W,EUA,1964,Luge,Gold,singles
olympics,59f308051f0d6766995d4192,Ski Jumping,Innsbruck,M,FIN,1964,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d4193,Speed skating,Innsbruck,W,URS,1964,Skating,Gold,500m
olympics,59f308051f0d6766995d4194,Ski Jumping,Innsbruck,M,NOR,1964,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d4195,Speed skating,Innsbruck,W,URS,1964,Skating,Bronze,500m
olympics,59f308051f0d6766995d4196,Cross Country S,Innsbruck,W,SWE,1964,Skiing,Silver,3x5km relay
olympics,59f308051f0d6766995d4197,Figure skating,Innsbruck,X,URS,1964,Skating,Gold,pairs
olympics,59f308051f0d6766995d4198,Biathlon,Innsbruck,M,URS,1964,Biathlon,Silver,20km
olympics,59f308051f0d6766995d4199,Cross Country S,Innsbruck,M,URS,1964,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d419a,Cross Country S,Innsbruck,W,URS,1964,Skiing,Gold,3x5km relay
olympics,59f308051f0d6766995d419b,Nordic Combined,Innsbruck,M,URS,1964,Skiing,Silver,individual
olympics,59f308051f0d6766995d419c,Alpine Skiing,Squaw Valley,W,USA,1960,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d419d,Luge,Innsbruck,M,EUA,1964,Luge,Silver,singles
olympics,59f308051f0d6766995d419e,Cross Country S,Innsbruck,W,URS,1964,Skiing,Gold,10km
olympics,59f308051f0d6766995d419f,Alpine Skiing,Innsbruck,W,USA,1964,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d41a0,Luge,Grenoble,X,AUT,1968,Luge,Silver,doubles
olympics,59f308051f0d6766995d41a1,Luge,Grenoble,M,AUT,1968,Luge,Gold,singles
olympics,59f308051f0d6766995d41a2,Cross Country S,Innsbruck,W,URS,1964,Skiing,Silver,10km
olympics,59f308051f0d6766995d41a3,Alpine Skiing,Grenoble,M,AUT,1968,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d41a4,Speed skating,Innsbruck,W,URS,1964,Skating,Silver,500m
olympics,59f308051f0d6766995d41a5,Cross Country S,Innsbruck,M,SWE,1964,Skiing,Gold,50km
olympics,59f308051f0d6766995d41a6,Figure skating,Innsbruck,M,USA,1964,Skating,Bronze,individual
olympics,59f308051f0d6766995d41a7,Cross Country S,Innsbruck,M,SWE,1964,Skiing,Gold,4x10km relay
olympics,59f308051f0d6766995d41a8,Speed skating,Innsbruck,W,URS,1964,Skating,Gold,3000m
olympics,59f308051f0d6766995d41a9,Speed skating,Innsbruck,W,URS,1964,Skating,Bronze,1500m
olympics,59f308051f0d6766995d41aa,Cross Country S,Grenoble,M,FIN,1968,Skiing,Silver,15km
olympics,59f308051f0d6766995d41ab,Alpine Skiing,Grenoble,M,AUT,1968,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d41ac,Biathlon,Innsbruck,M,URS,1964,Biathlon,Gold,20km
olympics,59f308051f0d6766995d41ad,Figure skating,Grenoble,M,AUT,1968,Skating,Gold,individual
olympics,59f308051f0d6766995d41ae,Alpine Skiing,Grenoble,W,FRA,1968,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d41af,Bobsleigh,Grenoble,M,FRG,1968,Bobsleigh,Silver,two-man
olympics,59f308051f0d6766995d41b0,Ice Hockey,Innsbruck,M,URS,1964,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d41b1,Bobsleigh,Grenoble,M,ITA,1968,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d41b2,Alpine Skiing,Grenoble,W,AUT,1968,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d41b3,Bobsleigh,Grenoble,M,ITA,1968,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d41b4,Alpine Skiing,Grenoble,M,FRA,1968,Skiing,Gold,slalom
olympics,59f308051f0d6766995d41b5,Cross Country S,Innsbruck,W,URS,1964,Skiing,Bronze,5km
olympics,59f308051f0d6766995d41b6,Luge,Grenoble,W,ITA,1968,Luge,Gold,singles
olympics,59f308051f0d6766995d41b7,Speed skating,Grenoble,M,NED,1968,Skating,Silver,1500m
olympics,59f308051f0d6766995d41b8,Speed skating,Grenoble,M,NOR,1968,Skating,Silver,10000m
olympics,59f308051f0d6766995d41b9,Alpine Skiing,Grenoble,W,AUT,1968,Skiing,Gold,downhill
olympics,59f308051f0d6766995d41ba,Cross Country S,Grenoble,W,NOR,1968,Skiing,Bronze,10km
olympics,59f308051f0d6766995d41bb,Ski Jumping,Grenoble,M,AUT,1968,Skiing,Bronze,K90 individual (70m)
olympics,59f308051f0d6766995d41bc,Alpine Skiing,Grenoble,M,FRA,1968,Skiing,Silver,downhill
olympics,59f308051f0d6766995d41bd,Figure skating,Grenoble,W,GDR,1968,Skating,Silver,individual
olympics,59f308051f0d6766995d41be,Speed skating,Grenoble,W,NED,1968,Skating,Bronze,1500m
olympics,59f308051f0d6766995d41bf,Cross Country S,Grenoble,M,NOR,1968,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d41c0,Cross Country S,Grenoble,M,NOR,1968,Skiing,Gold,4x10km relay
olympics,59f308051f0d6766995d41c1,Bobsleigh,Grenoble,M,ROU,1968,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d41c2,Speed skating,Grenoble,M,NOR,1968,Skating,Silver,1500m
olympics,59f308051f0d6766995d41c3,Cross Country S,Grenoble,M,NOR,1968,Skiing,Gold,15km
olympics,59f308051f0d6766995d41c4,Bobsleigh,Grenoble,M,SUI,1968,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d41c5,Bobsleigh,Grenoble,M,AUT,1968,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d41c6,Alpine Skiing,Grenoble,M,FRA,1968,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d41c7,Cross Country S,Grenoble,M,SWE,1968,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d41c8,Speed skating,Grenoble,W,NED,1968,Skating,Gold,1000m
olympics,59f308051f0d6766995d41c9,Biathlon,Grenoble,M,SWE,1968,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d41ca,Speed skating,Grenoble,M,NOR,1968,Skating,Silver,500m
olympics,59f308051f0d6766995d41cb,Ski Jumping,Grenoble,M,AUT,1968,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d41cc,Cross Country S,Grenoble,W,NOR,1968,Skiing,Gold,3x5km relay
olympics,59f308051f0d6766995d41cd,Cross Country S,Grenoble,M,FIN,1968,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d41ce,Cross Country S,Grenoble,M,ITA,1968,Skiing,Gold,30km mass start
olympics,59f308051f0d6766995d41cf,Ski Jumping,Grenoble,M,NOR,1968,Skiing,Bronze,K120 individual (90m)
olympics,59f308051f0d6766995d41d0,Figure skating,Grenoble,X,FRG,1968,Skating,Bronze,pairs
olympics,59f308051f0d6766995d41d1,Biathlon,Grenoble,M,URS,1968,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d41d2,Alpine Skiing,Grenoble,M,SUI,1968,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d41d3,Alpine Skiing,Grenoble,W,CAN,1968,Skiing,Silver,slalom
olympics,59f308051f0d6766995d41d4,Cross Country S,Grenoble,W,SWE,1968,Skiing,Gold,5km
olympics,59f308051f0d6766995d41d5,Figure skating,Grenoble,X,URS,1968,Skating,Gold,pairs
olympics,59f308051f0d6766995d41d6,Figure skating,Sapporo,W,AUT,1972,Skating,Gold,individual
olympics,59f308051f0d6766995d41d7,Speed skating,Grenoble,W,URS,1968,Skating,Silver,1000m
olympics,59f308051f0d6766995d41d8,Figure skating,Grenoble,W,TCH,1968,Skating,Bronze,individual
olympics,59f308051f0d6766995d41d9,Figure skating,Grenoble,W,USA,1968,Skating,Gold,individual
olympics,59f308051f0d6766995d41da,Ice Hockey,Grenoble,M,URS,1968,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d41db,Bobsleigh,Sapporo,M,FRG,1972,Bobsleigh,Silver,two-man
olympics,59f308051f0d6766995d41dc,Nordic Combined,Sapporo,M,FIN,1972,Skiing,Silver,individual
olympics,59f308051f0d6766995d41dd,Cross Country S,Grenoble,M,URS,1968,Skiing,Silver,50km
olympics,59f308051f0d6766995d41de,Speed skating,Grenoble,W,USA,1968,Skating,Silver,500m
olympics,59f308051f0d6766995d41df,Ski Jumping,Grenoble,M,URS,1968,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d41e0,Speed skating,Grenoble,M,USA,1968,Skating,Silver,500m
olympics,59f308051f0d6766995d41e1,Biathlon,Sapporo,M,GDR,1972,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d41e2,Ice Hockey,Grenoble,M,TCH,1968,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d41e3,Cross Country S,Grenoble,W,SWE,1968,Skiing,Silver,3x5km relay
olympics,59f308051f0d6766995d41e4,Cross Country S,Grenoble,W,NOR,1968,Skiing,Silver,10km
olympics,59f308051f0d6766995d41e5,Luge,Sapporo,W,GDR,1972,Luge,Gold,singles
olympics,59f308051f0d6766995d41e6,Luge,Sapporo,X,GDR,1972,Luge,Bronze,doubles
olympics,59f308051f0d6766995d41e7,Biathlon,Grenoble,M,URS,1968,Biathlon,Silver,20km
olympics,59f308051f0d6766995d41e8,Alpine Skiing,Sapporo,M,ESP,1972,Skiing,Gold,slalom
olympics,59f308051f0d6766995d41e9,Figure skating,Sapporo,M,FRA,1972,Skating,Bronze,individual
olympics,59f308051f0d6766995d41ea,Ski Jumping,Sapporo,M,JPN,1972,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d41eb,Bobsleigh,Sapporo,M,ITA,1972,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d41ec,Alpine Skiing,Sapporo,M,ITA,1972,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d41ed,Biathlon,Sapporo,M,GDR,1972,Biathlon,Silver,20km
olympics,59f308051f0d6766995d41ee,Alpine Skiing,Sapporo,M,ITA,1972,Skiing,Silver,slalom
olympics,59f308051f0d6766995d41ef,Ski Jumping,Sapporo,M,JPN,1972,Skiing,Bronze,K90 individual (70m)
olympics,59f308051f0d6766995d41f0,Cross Country S,Sapporo,W,FIN,1972,Skiing,Silver,3x5km relay
olympics,59f308051f0d6766995d41f1,Luge,Sapporo,X,ITA,1972,Luge,Gold,doubles
olympics,59f308051f0d6766995d41f2,Ski Jumping,Sapporo,M,JPN,1972,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d41f3,Biathlon,Sapporo,M,NOR,1972,Biathlon,Gold,20km
olympics,59f308051f0d6766995d41f4,Speed skating,Sapporo,M,NOR,1972,Skating,Silver,5000m
olympics,59f308051f0d6766995d41f5,Cross Country S,Sapporo,W,FIN,1972,Skiing,Silver,5km
olympics,59f308051f0d6766995d41f6,Nordic Combined,Sapporo,M,GDR,1972,Skiing,Bronze,individual
olympics,59f308051f0d6766995d41f7,Speed skating,Sapporo,M,NED,1972,Skating,Silver,10000m
olympics,59f308051f0d6766995d41f8,Biathlon,Sapporo,M,FIN,1972,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d41f9,Cross Country S,Sapporo,W,NOR,1972,Skiing,Bronze,3x5km relay
olympics,59f308051f0d6766995d41fa,Alpine Skiing,Sapporo,M,ITA,1972,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d41fb,Speed skating,Sapporo,W,NED,1972,Skating,Gold,3000m
olympics,59f308051f0d6766995d41fc,Bobsleigh,Sapporo,M,SUI,1972,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d41fd,Cross Country S,Sapporo,M,NOR,1972,Skiing,Silver,50km
olympics,59f308051f0d6766995d41fe,Cross Country S,Sapporo,M,SUI,1972,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d41ff,Alpine Skiing,Sapporo,W,SUI,1972,Skiing,Gold,downhill
olympics,59f308051f0d6766995d4200,Cross Country S,Sapporo,M,NOR,1972,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d4201,Alpine Skiing,Sapporo,M,SUI,1972,Skiing,Gold,downhill
olympics,59f308051f0d6766995d4202,Luge,Sapporo,W,GDR,1972,Luge,Silver,singles
olympics,59f308051f0d6766995d4203,Alpine Skiing,Sapporo,W,SUI,1972,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d4204,Cross Country S,Sapporo,M,SWE,1972,Skiing,Gold,15km
olympics,59f308051f0d6766995d4205,Speed skating,Sapporo,M,SWE,1972,Skating,Bronze,1500m
olympics,59f308051f0d6766995d4206,Speed skating,Sapporo,M,NED,1972,Skating,Gold,5000m
olympics,59f308051f0d6766995d4207,Speed skating,Sapporo,M,NED,1972,Skating,Gold,10000m
olympics,59f308051f0d6766995d4208,Speed skating,Sapporo,M,NED,1972,Skating,Gold,1500m
olympics,59f308051f0d6766995d4209,Cross Country S,Sapporo,W,TCH,1972,Skiing,Bronze,5km
olympics,59f308051f0d6766995d420a,Alpine Skiing,Sapporo,M,SUI,1972,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d420b,Cross Country S,Sapporo,M,NOR,1972,Skiing,Gold,50km
olympics,59f308051f0d6766995d420c,Speed skating,Sapporo,M,SWE,1972,Skating,Silver,500m
olympics,59f308051f0d6766995d420d,Cross Country S,Sapporo,W,URS,1972,Skiing,Gold,5km
olympics,59f308051f0d6766995d420e,Cross Country S,Sapporo,M,URS,1972,Skiing,Bronze,50km
olympics,59f308051f0d6766995d420f,Speed skating,Sapporo,W,NED,1972,Skating,Bronze,3000m
olympics,59f308051f0d6766995d4210,Biathlon,Sapporo,M,SWE,1972,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d4211,Figure skating,Sapporo,X,URS,1972,Skating,Gold,pairs
olympics,59f308051f0d6766995d4212,Speed skating,Sapporo,W,USA,1972,Skating,Gold,1500m
olympics,59f308051f0d6766995d4213,Alpine Skiing,Sapporo,W,USA,1972,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d4214,Ice Hockey,Sapporo,M,URS,1972,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d4215,Speed skating,Sapporo,W,USA,1972,Skating,Bronze,1000m
olympics,59f308051f0d6766995d4216,Figure skating,Sapporo,W,USA,1972,Skating,Bronze,individual
olympics,59f308051f0d6766995d4217,Ice Hockey,Sapporo,M,TCH,1972,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d4218,Alpine Skiing,Innsbruck,W,AUT,1976,Skiing,Silver,downhill
olympics,59f308051f0d6766995d4219,Alpine Skiing,Innsbruck,M,AUT,1976,Skiing,Gold,downhill
olympics,59f308051f0d6766995d421a,Figure skating,Innsbruck,M,CAN,1976,Skating,Bronze,individual
olympics,59f308051f0d6766995d421b,Speed skating,Innsbruck,W,CAN,1976,Skating,Silver,500m
olympics,59f308051f0d6766995d421c,Speed skating,Sapporo,M,URS,1972,Skating,Bronze,500m
olympics,59f308051f0d6766995d421d,Figure skating,Sapporo,X,URS,1972,Skating,Silver,pairs
olympics,59f308051f0d6766995d421e,Figure skating,Innsbruck,M,GBR,1976,Skating,Gold,individual
olympics,59f308051f0d6766995d421f,Alpine Skiing,Innsbruck,W,CAN,1976,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d4220,Cross Country S,Innsbruck,M,FIN,1976,Skiing,Gold,4x10km relay
olympics,59f308051f0d6766995d4221,Luge,Innsbruck,W,GDR,1976,Luge,Silver,singles
olympics,59f308051f0d6766995d4222,Alpine Skiing,Sapporo,W,USA,1972,Skiing,Gold,slalom
olympics,59f308051f0d6766995d4223,Bobsleigh,Innsbruck,M,FRG,1976,Bobsleigh,Silver,two-man
olympics,59f308051f0d6766995d4224,Speed skating,Sapporo,W,USA,1972,Skating,Silver,3000m
olympics,59f308051f0d6766995d4225,Ski Jumping,Innsbruck,M,AUT,1976,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d4226,Cross Country S,Innsbruck,M,FIN,1976,Skiing,Bronze,15km
olympics,59f308051f0d6766995d4227,Speed skating,Sapporo,M,NOR,1972,Skating,Bronze,10000m
olympics,59f308051f0d6766995d4228,Luge,Innsbruck,W,GDR,1976,Luge,Gold,singles
olympics,59f308051f0d6766995d4229,Ski Jumping,Innsbruck,M,GDR,1976,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d422a,Biathlon,Innsbruck,M,GDR,1976,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d422b,Figure skating,Innsbruck,X,GDR,1976,Skating,Silver,pairs
olympics,59f308051f0d6766995d422c,Alpine Skiing,Innsbruck,M,ITA,1976,Skiing,Silver,slalom
olympics,59f308051f0d6766995d422d,Figure skating,Innsbruck,X,GDR,1976,Skating,Bronze,pairs
olympics,59f308051f0d6766995d422e,Luge,Innsbruck,X,FRG,1976,Luge,Silver,doubles
olympics,59f308051f0d6766995d422f,Luge,Innsbruck,W,FRG,1976,Luge,Bronze,singles
olympics,59f308051f0d6766995d4230,Cross Country S,Innsbruck,W,GDR,1976,Skiing,Bronze,4x5km relay
olympics,59f308051f0d6766995d4231,Alpine Skiing,Innsbruck,W,ITA,1976,Skiing,Silver,slalom
olympics,59f308051f0d6766995d4232,Figure skating,Sapporo,M,URS,1972,Skating,Silver,individual
olympics,59f308051f0d6766995d4233,Figure skating,Innsbruck,W,GDR,1976,Skating,Bronze,individual
olympics,59f308051f0d6766995d4234,Alpine Skiing,Innsbruck,M,SUI,1976,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d4235,Speed skating,Innsbruck,M,NED,1976,Skating,Bronze,5000m
olympics,59f308051f0d6766995d4236,Alpine Skiing,Innsbruck,M,SUI,1976,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d4237,Ski Jumping,Innsbruck,M,GDR,1976,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d4238,Alpine Skiing,Innsbruck,M,ITA,1976,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d4239,Figure skating,Innsbruck,M,URS,1976,Skating,Silver,individual
olympics,59f308051f0d6766995d423a,Alpine Skiing,Innsbruck,M,ITA,1976,Skiing,Gold,slalom
olympics,59f308051f0d6766995d423b,Figure skating,Innsbruck,W,NED,1976,Skating,Silver,individual
olympics,59f308051f0d6766995d423c,Cross Country S,Innsbruck,W,FIN,1976,Skiing,Silver,10km
olympics,59f308051f0d6766995d423d,Speed skating,Innsbruck,W,URS,1976,Skating,Gold,3000m
olympics,59f308051f0d6766995d423e,Speed skating,Innsbruck,W,URS,1976,Skating,Bronze,1500m
olympics,59f308051f0d6766995d423f,Speed skating,Innsbruck,W,USA,1976,Skating,Silver,1000m
